RBD;DV_RBD;NOM_RBD;COD_DEPE2;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2022_25;SEL2022_35;SEL
25071;6;LICEO JOSE ABELARDO NUNEZ Nº5;2;13;13201;PUENTE ALTO;0;42.05013;60.37562;90.8375;98.64865;74.0;87.98314;1332;62.9432;2;2;3
25073;2;SANTA MARIA DEL PILAR DE LA FLORIDA;2;13;13110;LA FLORIDA;0;47.79491;40.85784;52.0375;93.24324;58.2;91.88901;1311;57.237;2;2;3
25078;3;ESCUELA PART.COMANDANTE CARLOS CONDELL;1;13;13401;SAN BERNARDO;0;25.78365;62.203;92.15;100.0;70.6;82.34147;1313;56.1309;2;2;3
25082;1;COLEGIO BICENTENARIO APRENDER;2;13;13112;LA PINTANA;0;49.27929;61.0859;96.42222;100.0;81.2;84.58234;1333;65.7908;1;2;1
25084;8;ESCUELA RUDOLF DECK WERTH;2;13;13201;PUENTE ALTO;0;42.48555;59.04839;91.05;100.0;72.6;82.24424;1332;61.4399;2;2;3
25085;6;CENTRO EDUCACIONAL RENCA;2;13;13128;RENCA;0;27.56508;62.28466;73.56667;97.2973;37.6;77.65265;1333;52.9623;2;2;3
25087;2;COLEGIO NOBEL;2;13;13110;LA FLORIDA;0;44.0875;51.99883;81.775;100.0;92.4;90.15056;1312;62.2317;2;2;3
25089;9;LICEO LOS JAZMINES;1;13;13501;MELIPILLA;0;34.67534;65.78881;94.0;100.0;66.8;86.61499;1313;61.286;2;2;3
25091;0;ESC. BASICA BOSTON COLLEGE MAIPU;2;13;13119;MAIPÚ;0;53.59974;57.10548;88.025;100.0;84.2;82.20035;1332;65.397;2;2;3
25094;5;COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA;2;13;13201;PUENTE ALTO;0;36.70288;67.37759;92.4;100.0;63.6;85.28927;1332;61.9334;2;2;3
25095;3;COLEGIO PARTICULAR LAS ACACIAS DE MELIPILLA;2;13;13501;MELIPILLA;0;37.02817;61.98965;83.1375;98.64865;65.6;85.13779;1333;60.0291;2;2;3
25098;8;ESC. BAS. EJERCITO DE SALVACION;2;13;13124;PUDAHUEL;0;34.53857;62.73194;0.0;100.0;0.0;93.35843;1313;52.8831;2;2;3
25101;1;COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA;2;13;13113;LA REINA;0;51.82358;59.8828;95.3;98.64865;95.0;86.1202;1332;67.3293;2;1;2
25112;7;ESCUELA PART. PEHUEN;2;13;13119;MAIPÚ;0;42.2186;62.33917;0.0;100.0;0.0;82.20487;1311;53.1609;2;2;3
25114;3;ESC. BASICA PART.IBEROAMERICANO;2;13;13112;LA PINTANA;0;44.55349;64.27446;99.75;97.2973;95.6;85.8883;1333;66.088;1;2;1
25121;6;COLEGIO SAN ANTONIO DE COLINA;2;13;13301;COLINA;0;55.00429;59.68763;83.75;100.0;85.0;86.91729;1333;67.4609;1;2;1
25125;9;ESCUELA DE PARVULOS ALADDIN;2;13;13127;RECOLETA;0;40.36495;62.42603;79.15;100.0;75.0;92.31885;1312;63.2235;2;2;3
25129;1;ESCUELA BASICA SAINT FRANCIS COLLEGE;2;13;13119;MAIPÚ;0;23.61383;71.61596;97.15;100.0;95.4;67.85991;1312;56.3178;2;2;3
25132;1;ESCUELA PART. MASTER SCHOOL DE LAMPA;2;13;13302;LAMPA;0;36.27253;56.86488;93.5125;100.0;57.6;86.78286;1333;58.926;2;2;3
25136;4;COMPLEJO EDUCACIONAL SAN ALFONSO;2;13;13201;PUENTE ALTO;0;33.00442;66.84878;81.68889;100.0;62.6;63.19917;1333;54.8644;2;2;3
25138;0;COLEGIO ALBERT EINSTEIN;2;13;13127;RECOLETA;0;55.67401;66.41997;100.0;100.0;99.0;76.47074;1332;68.9705;1;2;1
25153;4;COLEGIO PARTICULAR NUEVA ERA SIGLO XXI;2;13;13110;LA FLORIDA;0;52.79093;58.22111;92.4125;95.94595;72.4;81.83104;1331;64.9211;2;2;3
25155;0;ESC. PARTICULAR ALFARERO;2;13;13119;MAIPÚ;0;31.0407;55.95303;72.3;89.18919;55.0;82.88814;1312;54.2591;2;2;3
25157;7;ESC. BAS. PARTICULAR 1650 MIRAVALLE;2;13;13122;PEÑALOLÉN;0;39.25267;65.09732;100.0;100.0;89.2;85.5359;1313;64.0286;1;2;1
25158;5;ESCUELA DE PARVULOS PULGARCITO;2;13;13105;EL BOSQUE;0;40.36495;62.42603;75.1125;91.89189;84.0;92.31885;1312;63.2691;2;2;3
25160;7;COLEGIO VICTORIANO;2;13;13119;MAIPÚ;0;42.61584;62.37513;67.475;97.2973;63.76;81.10205;1332;60.2578;2;2;3
25162;3;ESC. PARTICULAR RAIN - BOW;2;13;13201;PUENTE ALTO;0;34.71737;57.39052;89.55;100.0;78.8;83.32077;1313;58.5583;2;2;3
25166;6;COLEGIO PART. LOS OLMOS DE PTE. ALTO;2;13;13201;PUENTE ALTO;0;29.29355;61.08752;74.7625;98.64865;45.44;82.574;1333;54.8401;2;2;3
25169;0;ESCUELA DE PARVULOS KINDER PANDO;2;13;13118;MACUL;0;40.36495;62.42603;0.0;100.0;0.0;95.21915;1312;55.3625;2;2;3
25171;2;CENTRO EDUC. PRINCIPADO DE ASTURIAS;2;13;13201;PUENTE ALTO;0;40.30567;56.2378;89.725;100.0;79.0;77.13722;1333;58.9634;2;2;3
25173;9;ESC. BASICA MUNICIPAL RISOPATRON;1;13;13121;PEDRO AGUIRRE CERDA;0;38.06437;68.84218;82.425;100.0;96.2;86.59045;1313;64.165;1;2;1
25182;8;LICEO ALCALDE JORGE INDO;1;13;13125;QUILICURA;0;25.04273;68.26001;95.4375;100.0;47.0;77.40417;1333;55.4838;2;2;3
25185;2;COLEGIO PARTICULAR OZANAM;2;13;13101;SANTIAGO;0;50.9773;61.5807;96.4125;95.94595;91.4;80.08775;1332;65.9972;2;2;3
25186;0;COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA;1;13;13119;MAIPÚ;0;33.53518;67.1641;94.1875;100.0;69.0;86.77478;1313;61.4057;2;2;3
25188;7;ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER;2;13;13604;PADRE HURTADO;0;53.07826;73.00923;100.0;98.64865;96.2;71.73134;1312;68.6454;1;2;1
25189;5;ESCUELA BASICA FUTURO LAS MERCEDES;1;13;13603;ISLA DE MAIPO;1;30.08147;59.60531;98.92857;100.0;98.0;84.60052;1322;59.2675;2;2;3
25194;1;ESCUELA MUNICIPAL VALLE DE LUNA;1;13;13125;QUILICURA;0;24.84503;64.82374;90.575;100.0;73.6;81.49617;1313;56.387;2;2;3
25196;8;PIERRE TEILHARD DE CHARDIN;2;13;13110;LA FLORIDA;0;40.09413;54.33224;82.65;98.64865;49.2;83.42984;1332;57.7944;2;2;3
25197;6;COL.PARTICULAR SAN VALENTIN DE MAIPU;2;13;13119;MAIPÚ;0;45.62922;65.69414;74.6125;100.0;85.38;82.30655;1331;64.1304;2;2;3
25198;4;COLEGIO SANTA MARIA DE MAIPU;2;13;13119;MAIPÚ;0;58.879;60.76628;81.5375;100.0;61.4;82.06607;1331;66.8166;2;2;3
25199;2;COLEGIO AMANCAY DE LA FLORIDA;2;13;13110;LA FLORIDA;0;50.56938;64.74432;88.5125;100.0;61.2;83.31932;1311;65.5401;2;2;3
25201;8;ESCUELA BAS. Y ESP. N_ 115 RENACER;2;13;13201;PUENTE ALTO;0;42.71752;58.38935;100.0;100.0;96.4;89.96184;1313;64.7661;1;2;1
25206;9;ESC. PART. CHRIST SCHOOL;2;13;13119;MAIPÚ;0;33.34565;60.87577;83.275;100.0;48.52;86.09481;1312;57.7465;2;2;3
25215;8;COLEGIO POLIV. GERONIMO DE ALDERETE;2;13;13124;PUDAHUEL;0;49.65107;61.61587;99.01111;100.0;98.4;86.6574;1332;67.5486;1;2;1
25218;2;EXTREMADURA DE PUENTE ALTO;2;13;13201;PUENTE ALTO;0;52.75187;61.90769;100.0;100.0;99.2;87.58447;1332;69.0809;1;2;1
25220;4;COLEGIO ALMA MATER;2;13;13111;LA GRANJA;0;30.64682;62.81377;100.0;98.64865;97.2;83.22525;1333;60.0697;2;2;3
25223;9;COLEGIO MONTE DE ASIS;2;13;13201;PUENTE ALTO;0;62.02753;59.36988;95.6625;98.64865;98.8;80.47611;1331;69.9312;2;1;2
25225;5;ESCUELA BASICA RAYITO DE LUZ DE QUILICURA;2;13;13125;QUILICURA;0;33.71428;62.41461;75.775;94.59459;69.0;83.52863;1313;58.2151;2;2;3
25230;1;ESC.BAS.Y ESP.INTEGRAL STA. ROSA DE CHENA.;2;13;13604;PADRE HURTADO;0;31.50758;61.13578;79.4625;100.0;16.4;83.99478;1312;54.8424;2;2;3
25235;2;LICEO DE ADULTOS POETA VICENTE HUIDOBRO;1;13;13125;QUILICURA;0;36.94;62.52985;87.625;97.2973;69.0;94.64603;1333;62.6517;2;2;3
25237;9;COLEGIO DE ADULTOS GLADYS LAZO;2;13;13101;SANTIAGO;0;47.10954;61.63451;0.0;100.0;0.0;94.81391;1332;57.5473;2;2;3
25238;7;COLEGIO CENTRO EDUCACIONAL ALTAIR;2;13;13604;PADRE HURTADO;0;48.43938;60.3879;82.225;98.64865;81.2;75.71314;1332;62.4545;2;2;3
25247;6;COLEGIO ALICURA;1;13;13122;PEÑALOLÉN;0;26.50574;40.88686;92.9625;100.0;66.76;35.20404;1313;39.9161;2;2;3
25250;6;COLEGIO POLIV. ALMENDRAL DE LA PINTANA;2;13;13112;LA PINTANA;0;54.08985;58.64734;99.61111;98.64865;83.4;83.23445;1333;66.8657;1;2;1
25255;7;ESCUELA INMACULADA CONCEPCION;2;13;13301;COLINA;0;52.54322;62.70663;82.5;100.0;96.2;84.17805;1312;67.278;1;2;1
25256;5;ESCUELA BASICA THE FOREST COLLEGE;2;13;13105;EL BOSQUE;0;43.00157;59.24888;0.0;100.0;0.0;87.01938;1332;53.6445;2;2;3
25258;1;COLEGIO POLIV. SANTA CECILIA DE MAIPU;2;13;13119;MAIPÚ;0;21.01785;54.80009;83.03333;98.64865;63.4;64.1591;1333;47.3606;2;2;3
25265;4;COLEGIO ANTIL MAWIDA;2;13;13109;LA CISTERNA;0;47.58759;69.21012;83.2375;100.0;76.2;86.62431;1332;66.8478;2;1;2
25269;7;COLEGIO NUEVO DIEGO DE ALMAGRO;2;13;13101;SANTIAGO;0;52.03961;62.54687;0.0;100.0;0.0;84.68816;1331;57.3992;2;2;3
25270;0;COLEGIO PART. DE ADULTOS ITSA;2;13;13119;MAIPÚ;0;54.11207;61.37783;74.05;94.59459;69.25;93.4203;1331;67.5571;2;2;3
25271;9;PROFESOR FRANCISCO VERGARA BOBADILLA;1;13;13110;LA FLORIDA;0;36.94;62.52985;44.5875;95.94595;65.35;93.4203;1333;59.5903;2;2;3
25272;7;ESC.PARVULOS PARTICULAR  LOS ANGELITOS;2;13;13101;SANTIAGO;0;45.91069;63.28507;72.425;100.0;52.2;97.03228;1311;65.0094;2;2;3
25279;4;ESCUELA PARTICULAR SALVADOR DALI;2;13;13119;MAIPÚ;0;54.18058;73.62763;81.7375;100.0;91.8;90.68599;1312;72.1077;1;2;1
25280;8;ESCUELA BASICA PARTICULAR BREMEN;2;13;13105;EL BOSQUE;0;33.36333;56.82646;86.25;100.0;99.2;82.94814;1313;58.6394;2;2;3
25282;4;COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ;2;13;13201;PUENTE ALTO;0;61.05439;63.22791;99.01111;100.0;97.0;82.68499;1332;71.2753;1;2;1
25287;5;ESCUELA BASICA PARTICULAR ESJELAVI;2;13;13112;LA PINTANA;0;26.92683;62.65056;95.7625;100.0;88.4;75.45578;1313;56.2711;2;2;3
25288;3;ESC. BAS. Y ESP. CENTRO INTEGRAL ALTAIR DE BA;2;13;13302;LAMPA;0;39.07271;60.60742;90.275;100.0;49.38;88.40832;1312;60.7623;2;2;3
25290;5;ESCUELA BASICA PARTICULAR EL REY;2;13;13119;MAIPÚ;0;41.22444;57.27251;80.8875;95.94595;46.6;88.91924;1312;59.9538;2;2;3
25300;6;ESC.BAS.NUEVOS CASTANOS DE MAIPU;2;13;13119;MAIPÚ;0;18.66434;61.89509;85.15;100.0;27.8;66.12275;1333;47.2824;2;2;3
25303;0;CENTRO EDUCACIONAL LAURA VICUNA;2;13;13128;RENCA;0;34.72317;66.59096;85.375;100.0;74.8;74.76613;1333;58.8041;2;2;3
25304;9;COLEGIO PAUL HARRIS SCHOOL;2;13;13105;EL BOSQUE;0;32.78196;64.92437;72.02222;100.0;55.4;75.15881;1333;55.9344;2;2;3
25314;6;ESCUELA BÁSICA 1737 LOS ALERCES DE MAIPÚ;1;13;13119;MAIPÚ;0;33.61248;54.37687;86.6;100.0;48.0;86.38973;1312;56.2639;2;2;3
25315;4;ESCUELA PUERTO FUTURO;5;13;13124;PUDAHUEL;0;32.77845;60.03207;87.6125;100.0;57.6;88.26443;1312;58.4919;2;2;3
25316;2;COLEGIO PUELMAPU;2;13;13122;PEÑALOLÉN;0;41.5383;53.89676;93.45;100.0;59.4;84.70187;1333;59.6717;2;2;3
25319;7;ESC. BAS. Y ESP. PART. KIMKELEN;2;13;13401;SAN BERNARDO;0;29.04276;61.41441;78.0375;100.0;47.4;81.86945;1313;55.0054;2;2;3
25322;7;CENTRO EDUCACIONAL DE ADULTOS RAFAEL SOTOMAYO;2;13;13110;LA FLORIDA;0;47.10954;61.63451;0.0;95.94595;0.0;94.92997;1332;57.4917;2;2;3
25324;3;ESCUELA BASICA QUITALMAHUE;2;13;13201;PUENTE ALTO;0;45.60234;65.06558;79.8875;98.64865;70.2;85.1541;1313;64.1014;1;2;1
25328;6;INSTITUTO CRISTIANO LUIS GANDARILLAS;2;13;13119;MAIPÚ;0;50.82621;58.76506;79.375;98.64865;77.8;75.88761;1331;62.5807;2;2;3
25330;8;COLEGIO POLIVALENTE ANTARES;2;13;13201;PUENTE ALTO;0;30.22424;59.63912;0.0;89.18919;0.0;82.54719;1333;47.8261;2;2;3
25331;6;ESCUELA BASICA PART. CRISTIANO DE LOS HEROES;2;13;13119;MAIPÚ;0;38.70845;60.31168;0.0;100.0;0.0;88.73344;1313;52.7308;2;2;3
25334;0;ESCUELA BASICA RAICES ALTAZOR;2;13;13110;LA FLORIDA;0;54.01212;62.20437;92.125;98.64865;75.4;83.82032;1311;67.1127;2;1;2
25339;1;LICEO MUNICIPAL DE ADULTO MIGUEL CAMPINO LARRAIN;1;13;13404;PAINE;0;36.94;62.52985;0.0;100.0;0.0;94.78142;1333;54.0281;2;2;3
25342;1;ESCUELA RAIMAPU-TIERRA FLORIDA;2;13;13110;LA FLORIDA;0;48.74384;56.92635;81.25;94.59459;37.0;86.51518;1331;61.6248;2;2;3
25344;8;COLEGIO ALAMIRO PEREZ;2;13;13111;LA GRANJA;0;20.53879;61.93331;68.7625;100.0;37.6;89.18172;1313;52.5664;2;2;3
25347;2;COLEGIO SEBASTIAN EL CANO SAN BERNARDO;2;13;13401;SAN BERNARDO;0;51.87062;63.72465;76.125;100.0;67.4;79.01224;1331;64.3552;2;2;3
25349;9;COLEGIO PARTICULAR MELFORD COLLEGE;2;13;13125;QUILICURA;0;42.7386;60.01556;58.05;97.2973;48.8;83.07696;1331;58.7635;2;2;3
25350;2;ESC. PART. CRISTIANO ORIENTE;2;13;13119;MAIPÚ;0;44.34633;60.11061;86.0;100.0;91.4;86.07413;1312;63.9054;2;2;3
25352;9;LICEO BICENTENARIO DE EXCELENCIA PATRICIO MEKIS DE PADRE HURTADO;2;13;13604;PADRE HURTADO;0;48.52571;65.81766;96.55556;100.0;96.16;87.57964;1333;68.2523;1;2;1
25355;3;ESC. DE PARVULOS PART 103 EL PRINCIPITO DE LO;2;13;13401;SAN BERNARDO;0;34.54298;62.47205;62.325;100.0;45.4;97.03727;1313;59.6308;2;2;3
25356;1;ESC. BASICA LA PRADERA DE CURACAVI;2;13;13503;CURACAVÍ;0;49.12364;63.95892;79.025;67.56757;54.0;78.92776;1311;62.2412;2;2;3
25359;6;COLEGIO METODISTA DE SANTIAGO;2;13;13101;SANTIAGO;0;39.51521;63.76483;91.9375;100.0;49.6;80.09846;1332;60.0927;2;2;3
25362;6;ESC.PART. TALLERES PREVOCACIONALES PADRE HURT;2;13;13128;RENCA;0;22.52521;59.50973;93.2625;98.64865;72.2;51.4791;1313;47.5012;2;2;3
25365;0;COLEGIO AUSTRALIA;2;13;13112;LA PINTANA;0;33.38227;58.67136;100.0;100.0;97.0;83.23774;1313;59.9417;2;2;3
25367;7;COLEGIO SANTIAGO;2;13;13110;LA FLORIDA;0;53.50844;62.4307;95.775;100.0;95.2;86.02579;1332;68.7109;1;2;1
25368;5;COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA;2;13;13119;MAIPÚ;0;58.11241;57.65855;95.81111;95.94595;86.8;83.25136;1333;67.9689;1;2;1
25369;3;COLEGIO PARTICULAR ALICANTE;2;13;13119;MAIPÚ;0;61.2595;60.39714;87.25;100.0;100.0;78.35551;1331;69.0504;2;2;3
25371;5;COLEGIO BICENTENARIO SANTA MARIA DE PAINE;2;13;13404;PAINE;0;51.20564;61.29113;88.6875;94.59459;71.16;88.29908;1333;66.3045;1;2;1
25382;0;COLEGIO SAINT CHARLES COLLEGE LA FLORIDA;2;13;13110;LA FLORIDA;0;48.03745;61.42759;98.8875;100.0;89.2;77.56319;1333;64.4307;1;2;1
25385;5;ESCUELA HERMANOS CARRERA;2;13;13119;MAIPÚ;0;53.56517;65.78974;86.25;100.0;94.58;86.47818;1311;69.1694;1;2;1
25386;3;COLEGIO PARTICULAR NOVO MUNDO;2;13;13125;QUILICURA;0;34.02423;61.25156;89.3125;100.0;71.4;72.13491;1333;56.5378;2;2;3
25387;1;COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA;2;13;13125;QUILICURA;0;42.07743;57.12675;95.51111;100.0;94.0;87.03395;1333;63.1423;2;1;2
25389;8;COLEGIO `EMPRENDER OBISPO ALVEAR`;2;13;13201;PUENTE ALTO;0;53.11075;58.64832;91.3875;98.64865;89.4;88.17588;1332;67.3974;2;1;2
25390;1;ESC.BASICA PART. ACONCAGUA DE PUDAHUEL;2;13;13124;PUDAHUEL;0;39.46808;61.61126;79.2625;100.0;74.2;80.0686;1313;59.9352;2;2;3
25393;6;COLEGIO QUINTO CENTENARIO CORDILLERA;2;13;13110;LA FLORIDA;0;45.37358;60.88343;0.0;100.0;0.0;83.37579;1331;54.1783;2;2;3
25395;2;COLEGIO BETTERLAND SCHOOL;2;13;13115;LO BARNECHEA;0;37.97342;61.76287;82.175;98.64865;46.32;85.95634;1333;59.4736;2;2;3
25396;0;CENTRO POLITECNICO PARTICULAR CONCHALI;2;13;13104;CONCHALÍ;0;36.63972;60.5738;95.38889;100.0;75.2;83.71051;1333;60.417;2;2;3
25402;9;COL.  PART. SALES. EL PATROCINIO DE SAN JOSE;2;13;13123;PROVIDENCIA;0;57.8806;61.41268;95.55;100.0;99.2;87.74943;1331;70.6092;1;2;1
25406;1;ESCUELA ESPECIAL MARIO BAEZA;2;13;13119;MAIPÚ;0;46.42446;61.46978;75.75;98.64865;65.2;89.55514;1312;63.8687;2;2;3
25413;4;ESC. DE PARV. Y ESP. ENANITOS;2;13;13105;EL BOSQUE;0;40.36495;62.42603;93.475;100.0;87.0;95.00725;1312;65.2744;2;1;2
25418;5;COLEGIO POLIV. SAN BERNARDO ABAD;2;13;13401;SAN BERNARDO;0;40.60727;62.04815;94.94444;94.59459;70.2;82.52379;1333;61.652;2;2;3
25423;1;COLEGIO PARTICULAR IGNACIO SERRANO;2;13;13401;SAN BERNARDO;0;26.16793;60.54906;92.55;100.0;42.2;84.37943;1313;54.8623;2;2;3
25431;2;ESCUELA BASICA PART SANTA MARIA DE ESMERALDA;2;13;13301;COLINA;0;39.05286;61.79537;91.175;100.0;58.76;85.6307;1313;60.9995;2;2;3
25434;7;COLEGIO PARTICULAR FORJADORES;2;13;13605;PEÑAFLOR;0;41.85772;58.65956;84.625;97.2973;91.38;85.37462;1332;62.2869;2;2;3
25436;3;COLEGIO PART. SOCHIDES RENCA;2;13;13128;RENCA;0;57.44772;61.76158;100.0;95.94595;99.2;93.98816;1312;72.1052;1;2;1
25439;8;CENTRO EDUCACIONAL SAN CARLOS DE ARAGON;2;13;13201;PUENTE ALTO;0;57.49115;61.80715;95.5625;100.0;97.2;86.52722;1332;70.2075;1;2;1
25442;8;COLEGIO TALAGANTE GARDEN SCHOOL;2;13;13601;TALAGANTE;0;57.86314;65.0267;98.8875;100.0;100.0;84.55339;1332;71.1518;1;2;1
25446;0;ESCUELA  DE  PARVULOS  CASITA  DEL  SABER;2;13;13106;ESTACIÓN CENTRAL;0;40.36495;62.42603;0.0;100.0;0.0;92.31885;1312;54.7245;2;2;3
25447;9;COLEGIO VALLE DE MALLARAUCO;2;13;13501;MELIPILLA;0;34.34043;71.50081;92.9125;100.0;78.2;89.00314;1341;63.7916;2;1;2
25448;7;CENTRO EDUC. NINO DIOS DE MALLOCO;2;13;13605;PEÑAFLOR;0;41.25466;60.1953;84.32222;100.0;76.6;84.5338;1333;61.6057;2;2;3
25450;9;COLEGIO SALTAIRAM;2;13;13201;PUENTE ALTO;0;38.84493;64.57892;0.0;100.0;0.0;82.46071;1333;52.5961;2;2;3
25454;1;COLEGIO PART. ANDINO ANTUQUELEN;2;13;13203;SAN JOSÉ DE MAIPO;0;47.00116;57.99543;95.225;97.2973;71.4;89.48901;1332;64.5462;2;2;3
25458;4;COLEGIO POLIVALENTE FALCON COLLEGE;2;13;13126;QUINTA NORMAL;0;27.04359;62.57617;0.0;82.43243;0.0;84.9413;1333;47.8632;2;2;3
25462;2;COLEGIO ALTO GABRIELA;2;13;13112;LA PINTANA;0;39.38988;61.16612;91.925;100.0;96.2;85.72213;1333;62.8851;2;2;3
25463;0;COLEGIO CTRO. INTEG  ADULTOS ALTAZOL;2;13;13101;SANTIAGO;0;47.10954;61.63451;81.125;93.24324;84.25;93.4203;1332;66.1855;2;2;3
25464;9;COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE;2;13;13105;EL BOSQUE;0;54.4789;58.12591;78.375;100.0;79.74;83.65119;1332;65.5252;2;2;3
25465;7;ESC. BAS. PART.  JERUSALEN;2;13;13302;LAMPA;0;40.05583;62.56042;91.95;100.0;80.0;82.22719;1313;61.9446;2;1;2
25466;5;ESCUELA DE PARVULOS EL PORVENIR;2;13;13119;MAIPÚ;0;33.34076;61.93331;88.0125;82.43243;65.6;87.75392;1311;59.1927;2;2;3
25467;3;ESC. BAS. PART. SAN JUAN LEONARDI;2;13;13119;MAIPÚ;0;40.36495;62.42603;92.95;94.59459;96.4;96.69459;1312;65.976;1;2;1
25470;3;ESCUELA DE PARV. ICHUAC;2;13;13102;CERRILLOS;0;40.36495;62.42603;59.2625;100.0;57.82;94.23914;1312;61.5937;2;2;3
25471;1;COLEGIO PART. KING EDWARDS SCHOOL I;2;13;13119;MAIPÚ;0;35.83749;62.66551;77.4;100.0;54.12;78.98009;1333;57.5318;2;2;3
25475;4;COLEGIO PART. PADRE JOSE KENTENICH;2;13;13201;PUENTE ALTO;0;38.82625;61.57747;68.24444;98.64865;59.12;80.46653;1333;58.3337;2;2;3
25480;0;COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA;2;13;13109;LA CISTERNA;0;47.38491;56.37377;82.25;100.0;83.4;82.85538;1331;62.6503;2;2;3
25481;9;COLEGIO INSTITUTO O¦HIGGINS DE MAIPU;2;13;13119;MAIPÚ;0;47.0931;60.76885;82.875;100.0;61.4;87.29079;1331;63.6862;2;2;3
25482;7;ESC. PART. ARTISTICA EL TRIGAL;2;13;13119;MAIPÚ;0;49.64713;56.64734;0.0;100.0;0.0;86.41952;1331;55.243;2;2;3
25484;3;ESC PART. SIGLO XXI DE LAMPA;2;13;13302;LAMPA;0;47.69345;64.63972;97.75;100.0;99.2;89.92534;1312;68.3543;1;2;1
25485;1;ESC. BASICA  `SAN BENIGNO`;2;13;13301;COLINA;0;37.49993;56.59748;84.0;100.0;95.0;84.63497;1313;60.132;2;2;3
25496;7;INSTITUTO TECNOLOGICO SAN MATEO;2;13;13124;PUDAHUEL;0;31.89369;56.42959;84.56667;98.64865;63.2;92.67775;1333;58.197;2;2;3
25497;5;ESC. DE PARV.CAMPANITA DE SAN MIGUEL;2;13;13130;SAN MIGUEL;0;40.36495;62.42603;0.0;98.64865;0.0;92.31885;1312;54.6974;2;2;3
25501;7;COLEGIO SAN ANDRES DE MAIPU;2;13;13119;MAIPÚ;0;48.39668;63.34982;90.825;97.2973;71.8;85.72739;1331;65.4902;2;2;3
25502;5;COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ;2;13;13107;HUECHURABA;0;36.94;62.52985;83.9;100.0;62.85;93.4203;1333;61.9051;2;2;3
25504;1;COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS;2;13;13105;EL BOSQUE;0;36.94;62.52985;72.8875;100.0;56.1;93.4203;1333;60.9069;2;2;3
25507;6;ESC. BASICA PARTICULAR SAN PABLO;2;13;13201;PUENTE ALTO;0;53.25524;60.7712;80.875;100.0;74.8;83.18264;1311;65.6131;2;2;3
25508;4;COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA;2;13;13126;QUINTA NORMAL;0;58.41756;62.05146;100.0;98.64865;94.6;82.04752;1331;69.7423;2;1;2
25509;2;COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO;2;13;13101;SANTIAGO;0;58.50051;61.21254;82.125;94.59459;73.8;72.44825;1331;65.2327;2;2;3
25510;6;ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO;2;13;13116;LO ESPEJO;0;33.17396;61.93331;90.5;100.0;62.6;86.16907;1313;59.1329;2;2;3
25514;9;INSTITUTO DE EDUCACION DE ADULTOS MACUL;5;13;13118;MACUL;0;36.94;62.52985;76.85;100.0;56.0;95.05501;1333;61.4993;2;2;3
25520;3;COL. PART. SAGRADO CORAZON DE JESUS DE LA RE;2;13;13113;LA REINA;0;62.71222;62.95273;50.425;97.2973;43.5;81.99585;1331;66.0158;2;2;3
25523;8;CARDENAL JUAN FRANCISCO FRESNO LARRAIN;2;13;13201;PUENTE ALTO;0;42.83352;59.63111;94.4;97.2973;90.2;78.12721;1333;61.853;2;2;3
25524;6;CENTRO EDUCACIONAL ADULTOS KAIROS;2;13;13605;PEÑAFLOR;0;47.10954;61.63451;0.0;100.0;0.0;93.4203;1332;57.2407;2;2;3
25525;4;COLEGIO PARTICULAR EL ALBA DE MACUL;2;13;13118;MACUL;0;41.83339;69.52451;93.4875;100.0;66.56;82.72831;1332;64.0827;2;2;3
25526;2;ESCUELA PART.  CURACAVI COLLEGE;2;13;13503;CURACAVÍ;0;46.64098;59.08838;64.8875;97.2973;38.4;76.94662;1333;58.4894;2;2;3
25539;4;EJERCITO LIBERTADOR DE CERRILLOS;1;13;13102;CERRILLOS;0;34.83179;61.29518;89.0625;100.0;73.8;86.93813;1313;60.2106;2;2;3
25540;8;COLEGIO MONTE OLIVO DE PUENTE ALTO;2;13;13201;PUENTE ALTO;0;47.647;64.25171;94.425;100.0;85.2;85.00809;1333;66.2471;1;2;1
25541;6;COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD;2;13;13123;PROVIDENCIA;0;62.51129;60.35952;80.825;100.0;91.98;79.84004;1331;69.0432;2;2;3
25542;4;COLEGIO SANTA BARBARA H.S.;2;13;13125;QUILICURA;0;38.43026;59.7432;83.775;98.64865;93.0;84.14592;1333;61.1089;2;2;3
